country_name,iso3_code,gdp_usd2022_pc,year,indicator_code,value,connet,color,size,popup,indicator_name
Côte d'Ivoire,CIV,2269.762717427056,2021,hc1_che,28.911145452786116,,hc1,1,True,Curative care
Bangladesh,BGD,2272.915897480655,2020,hc1_che,30.006398043734237,,hc1,1,True,Curative care
Cambodia,KHM,2322.2126473482263,2019,hc1_che,76.11679894594769,,hc1,1,True,Curative care
Congo,COG,2355.146406337041,2020,hc1_che,43.6325489254365,,hc1,1,True,Curative care
Sao Tome and Principe,STP,2461.703269830504,2021,hc1_che,42.16952398439378,,hc1,1,True,Curative care
Egypt,EGY,3400.08189131473,2020,hc1_che,45.34091013581236,,hc1,1,True,Curative care
Philippines,PHL,3547.4634662094786,2022,hc1_che,38.16053961492712,,hc1,1,True,Curative care
Morocco,MAR,3560.8541798747706,2019,hc1_che,53.369969701561345,,hc1,1,True,Curative care
"occupied Palestinian territory, including east Jerusalem",PSE,3602.4368222540993,2022,hc1_che,72.7383173048494,,hc1,1,True,Curative care
Eswatini,SWZ,3709.071678930837,2019,hc1_che,42.271828554121925,,hc1,1,True,Curative care
Sri Lanka,LKA,3770.529300069591,2018,hc1_che,73.38628226175636,,hc1,1,True,Curative care
Tunisia,TUN,3971.3822905537263,2019,hc1_che,48.06899723805218,,hc1,1,True,Curative care
Iran (Islamic Republic of),IRN,4071.951895180976,2019,hc1_che,56.02414772398535,,hc1,1,True,Curative care
Jordan,JOR,4341.824534601933,2019,hc1_che,78.42090916119777,,hc1,1,True,Curative care
Cabo Verde,CPV,4421.789762267305,2019,hc1_che,61.92325273388507,,hc1,1,True,Curative care
Indonesia,IDN,4730.745497588182,2022,hc1_che,62.89289226186904,,hc1,1,True,Curative care
Namibia,NAM,4781.680621228851,2019,hc1_che,67.22885664542277,,hc1,1,True,Curative care
Ukraine,UKR,4897.909985036439,2020,hc1_che,58.644129482630746,,hc1,1,True,Curative care
Mongolia,MNG,5063.908918435843,2022,hc1_che,40.70823805784906,,hc1,1,True,Curative care
El Salvador,SLV,5093.531077004209,2022,hc1_che,51.67540879896457,,hc1,1,True,Curative care
Guatemala,GTM,5322.948798519375,2022,hc1_che,43.55268566620511,,hc1,1,True,Curative care
Iraq,IRQ,5672.231197282033,2021,hc1_che,48.20914299393787,,hc1,1,True,Curative care
Republic of Moldova,MDA,5716.381937582577,2022,hc1_che,57.97714726639557,,hc1,1,True,Curative care
Georgia,GEO,5795.483822922803,2019,hc1_che,55.16515756376201,,hc1,1,True,Curative care
Paraguay,PRY,6205.625973945806,2022,hc1_che,47.75459241499848,,hc1,1,True,Curative care
South Africa,ZAF,6271.3749970615245,2020,hc1_che,59.33912046662093,,hc1,1,True,Curative care
Guyana,GUY,6434.903207997396,2019,hc1_che,57.43122585922791,,hc1,1,True,Curative care
Ecuador,ECU,6540.993812969184,2022,hc1_che,70.56719899037526,,hc1,1,True,Curative care
Armenia,ARM,6773.514379094577,2022,hc1_che,60.14058133862812,,hc1,1,True,Curative care
Lebanon,LBN,6873.4514383806745,2021,hc1_che,42.19117519385487,,hc1,1,True,Curative care
Thailand,THA,6951.30488158535,2018,hc1_che,70.01291116377482,,hc1,1,True,Curative care
Suriname,SUR,7118.231230613029,2019,hc1_che,69.5182271987069,,hc1,1,True,Curative care
North Macedonia,MKD,7370.898449430148,2022,hc1_che,54.82004504914408,,hc1,1,True,Curative care
Bosnia and Herzegovina,BIH,7655.605109161804,2022,hc1_che,57.89992292160146,,hc1,1,True,Curative care
Maldives,MDV,7933.701187173196,2020,hc1_che,83.81008775429623,,hc1,1,True,Curative care
Belarus,BLR,7944.179719965559,2022,hc1_che,62.53951709406194,,hc1,1,True,Curative care
Botswana,BWA,8080.04371202932,2019,hc1_che,50.40008511492774,,hc1,1,True,Curative care
Brazil,BRA,9013.485558400858,2019,hc1_che,50.24166240065504,,hc1,1,True,Curative care
Gabon,GAB,9034.546789742915,2019,hc1_che,52.48007559654098,,hc1,1,True,Curative care
Serbia,SRB,9351.540257728022,2022,hc1_che,47.79473079620039,,hc1,1,True,Curative care
Dominican Republic,DOM,9490.46401076917,2019,hc1_che,53.38720301784071,,hc1,1,True,Curative care
Montenegro,MNE,9695.562951277518,2021,hc1_che,43.22071161097181,,hc1,1,True,Curative care
Mauritius,MUS,10463.576358930426,2019,hc1_che,59.180270586750005,,hc1,1,True,Curative care
Malaysia,MYS,10927.487333058716,2021,hc1_che,66.72526780869518,,hc1,1,True,Curative care
Kazakhstan,KAZ,11067.088157945012,2021,hc1_che,68.13287712206838,,hc1,1,True,Curative care
Mexico,MEX,11377.718916906342,2022,hc1_che,61.26357008770635,,hc1,1,True,Curative care
China,CHN,12149.46293869624,2021,hc1_che,74.3891804974294,,hc1,1,True,Curative care
Bulgaria,BGR,13193.511591064866,2022,hc1_che,50.08483170011219,,hc1,1,True,Curative care
Costa Rica,CRI,13625.902500911285,2022,hc1_che,73.31759278302783,,hc1,1,True,Curative care
Russian Federation,RUS,15134.889692821238,2019,hc1_che,64.31232733637366,,hc1,1,True,Curative care
Chile,CHL,15377.969531367024,2022,hc1_che,36.52975120597621,,hc1,1,True,Curative care
Romania,ROU,15694.302586357226,2022,hc1_che,54.31534707950965,,hc1,1,True,Curative care
Seychelles,SYC,17142.298062134178,2019,hc1_che,55.44246746874221,,hc1,1,True,Curative care
Hungary,HUN,18302.947416550796,2022,hc1_che,55.250532332344854,,hc1,1,True,Curative care
Croatia,HRV,18629.322873764548,2022,hc1_che,52.589410478730834,,hc1,1,True,Curative care
Poland,POL,18653.55185383013,2022,hc1_che,60.06270672818691,,hc1,1,True,Curative care
Uruguay,URY,20690.22598116782,2022,hc1_che,70.81729591086872,,hc1,1,True,Curative care
Greece,GRC,20801.701981405982,2022,hc1_che,57.93810408092033,,hc1,1,True,Curative care
Slovakia,SVK,21245.22544637435,2022,hc1_che,51.23928848462326,,hc1,1,True,Curative care
Latvia,LVA,21549.97962195208,2022,hc1_che,53.13756075519649,,hc1,1,True,Curative care
Trinidad and Tobago,TTO,22301.01850937032,2018,hc1_che,51.112834940081534,,hc1,1,True,Curative care
Portugal,PRT,24651.81214027138,2022,hc1_che,59.842611708013266,,hc1,1,True,Curative care
Lithuania,LTU,25259.901220968863,2022,hc1_che,51.65184260282201,,hc1,1,True,Curative care
Czechia,CZE,27628.957475162228,2022,hc1_che,53.12367190618809,,hc1,1,True,Curative care
Slovenia,SVN,28504.18886589615,2022,hc1_che,54.60064192914999,,hc1,1,True,Curative care
Estonia,EST,28608.587992967907,2022,hc1_che,52.50439046680833,,hc1,1,True,Curative care
Spain,ESP,29890.65199381552,2022,hc1_che,57.59854297143277,,hc1,1,True,Curative care
Cyprus,CYP,32288.175184551517,2022,hc1_che,64.06723571705706,,hc1,1,True,Curative care
Republic of Korea,KOR,32325.90460591352,2022,hc1_che,54.26802787112683,,hc1,1,True,Curative care
Saudi Arabia,SAU,32921.03121334567,2021,hc1_che,64.02447459329795,,hc1,1,True,Curative care
Japan,JPN,33546.03681525187,2021,hc1_che,54.82048714189065,,hc1,1,True,Curative care
Italy,ITA,34723.564532779594,2022,hc1_che,53.37954347566285,,hc1,1,True,Curative care
Malta,MLT,35204.290343042885,2022,hc1_che,49.00757790887339,,hc1,1,True,Curative care
France,FRA,40946.11305212074,2022,hc1_che,46.32229983430109,,hc1,1,True,Curative care
United Kingdom of Great Britain and Northern Ireland,GBR,45567.57685127468,2022,hc1_che,56.84741986474032,,hc1,1,True,Curative care
United Arab Emirates,ARE,48028.56282348628,2021,hc1_che,54.01310161018979,,hc1,1,True,Curative care
Germany,DEU,49046.24563446035,2022,hc1_che,43.43564358461724,,hc1,1,True,Curative care
Belgium,BEL,50219.86372970345,2022,hc1_che,46.65508441731368,,hc1,1,True,Curative care
Finland,FIN,50751.407769341466,2022,hc1_che,55.44019986414977,,hc1,1,True,Curative care
Austria,AUT,52449.663466009086,2022,hc1_che,50.50615400509418,,hc1,1,True,Curative care
Israel,ISR,55004.776177026775,2021,hc1_che,68.454269098599,,hc1,1,True,Curative care
Canada,CAN,55677.8163457419,2022,hc1_che,43.98985833564145,,hc1,1,True,Curative care
Sweden,SWE,56611.14594494117,2022,hc1_che,50.82545912334061,,hc1,1,True,Curative care
Netherlands (Kingdom of the),NLD,57382.597813904846,2022,hc1_che,44.83577773187358,,hc1,1,True,Curative care
Australia,AUS,66440.14823883772,2021,hc1_che,57.13443049301747,,hc1,1,True,Curative care
Denmark,DNK,68131.88868761326,2022,hc1_che,57.66161790180192,,hc1,1,True,Curative care
Iceland,ISL,73784.99526523233,2022,hc1_che,52.0275340589307,,hc1,1,True,Curative care
United States of America,USA,75377.84399300831,2022,hc1_che,65.55679863956277,,hc1,1,True,Curative care
Switzerland,CHE,93652.24419522531,2022,hc1_che,43.513874594690485,,hc1,1,True,Curative care
Ireland,IRL,105363.52802391042,2022,hc1_che,56.75082967690576,,hc1,1,True,Curative care
Norway,NOR,109367.63479149292,2022,hc1_che,46.96868107631231,,hc1,1,True,Curative care
Luxembourg,LUX,126498.55305180688,2022,hc1_che,46.63105398102717,,hc1,1,True,Curative care
Burundi,BDI,295.6786373273473,2020,hc6_che,40.67503635252519,,hc6,1,True,Preventive care
Afghanistan,AFG,349.3199955888189,2022,hc6_che,6.075573071940753,,hc6,1,True,Preventive care
Central African Republic,CAF,484.4513318551329,2019,hc6_che,20.54785662724195,,hc6,1,True,Preventive care
Sierra Leone,SLE,488.933289989506,2021,hc6_che,14.645223805684688,,hc6,1,True,Preventive care
Madagascar,MDG,494.9850875214201,2021,hc6_che,28.718559245722957,,hc6,1,True,Preventive care
Mozambique,MOZ,587.4130430600209,2018,hc6_che,28.65400249657695,,hc6,1,True,Preventive care
Niger,NER,608.988502891053,2022,hc6_che,20.085577337278096,,hc6,1,True,Preventive care
Malawi,MWI,620.1391267509562,2019,hc6_che,7.221802036431208,,hc6,1,True,Preventive care
Democratic Republic of the Congo,COD,644.0889923802301,2022,hc6_che,20.256069392003507,,hc6,1,True,Preventive care
Sudan,SDN,736.3998743616515,2020,hc6_che,6.274622425163865,,hc6,1,True,Preventive care
Guinea-Bissau,GNB,799.0310882536863,2021,hc6_che,21.116351352902313,,hc6,1,True,Preventive care
Mali,MLI,806.9499343136081,2020,hc6_che,7.026987999201226,,hc6,1,True,Preventive care
Gambia,GMB,817.7587894534383,2019,hc6_che,17.825561334294065,,hc6,1,True,Preventive care
South Sudan,SSD,827.4961247762102,2019,hc6_che,23.412334115264255,,hc6,1,True,Preventive care
Burkina Faso,BFA,838.1363452853268,2022,hc6_che,21.91497951869983,,hc6,1,True,Preventive care
Togo,TGO,865.0380106314924,2021,hc6_che,17.060151323054424,,hc6,1,True,Preventive care
Liberia,LBR,878.1154007290856,2020,hc6_che,13.556719672146643,,hc6,1,True,Preventive care
Ethiopia,ETH,885.1970120120711,2020,hc6_che,19.536235850809113,,hc6,1,True,Preventive care
Chad,TCD,887.6387422892386,2022,hc6_che,13.388188162870412,,hc6,1,True,Preventive care
Tajikistan,TJK,892.5459333837222,2019,hc6_che,2.080126630642432,,hc6,1,True,Preventive care
Uganda,UGA,997.9400393082342,2019,hc6_che,20.244327195159354,,hc6,1,True,Preventive care
United Republic of Tanzania,TZA,1091.9346993210518,2019,hc6_che,13.362158482969283,,hc6,1,True,Preventive care
Myanmar,MMR,1113.7636390428363,2022,hc6_che,15.461650655956351,,hc6,1,True,Preventive care
Nepal,NPL,1265.892736888656,2021,hc6_che,14.697609847501528,,hc6,1,True,Preventive care
Timor-Leste,TLS,1310.0266354062414,2018,hc6_che,7.852888959196487,,hc6,1,True,Preventive care
Pakistan,PAK,1334.761673347452,2022,hc6_che,2.5956848122109513,,hc6,1,True,Preventive care
Guinea,GIN,1370.876445847163,2021,hc6_che,15.81769128469052,,hc6,1,True,Preventive care
Comoros,COM,1489.4467208406688,2019,hc6_che,12.989325069543543,,hc6,1,True,Preventive care
Senegal,SEN,1545.7746938496416,2021,hc6_che,15.671485430404694,,hc6,1,True,Preventive care
Cameroon,CMR,1612.9486038552045,2019,hc6_che,6.618463459808232,,hc6,1,True,Preventive care
Kyrgyzstan,KGZ,1750.2338488189823,2019,hc6_che,3.3966270200648028,,hc6,1,True,Preventive care
Haiti,HTI,1809.3439926150215,2019,hc6_che,6.067145322262799,,hc6,1,True,Preventive care
Zimbabwe,ZWE,1918.64653891671,2020,hc6_che,26.447569220666253,,hc6,1,True,Preventive care
Mauritania,MRT,1952.163896572111,2021,hc6_che,8.009874427138731,,hc6,1,True,Preventive care
Kenya,KEN,1969.0312544948133,2019,hc6_che,16.14565343832552,,hc6,1,True,Preventive care
Lao People's Democratic Republic,LAO,2059.2126687405507,2019,hc6_che,9.956360541431764,,hc6,1,True,Preventive care
Nigeria,NGA,2105.4313815530245,2021,hc6_che,17.82016262728071,,hc6,1,True,Preventive care
Uzbekistan,UZB,2106.8839239108147,2019,hc6_che,2.6211131868692705,,hc6,1,True,Preventive care
Ghana,GHA,2225.276143328211,2022,hc6_che,16.71627537467752,,hc6,1,True,Preventive care
India,IND,2232.259355762569,2019,hc6_che,10.14887213003862,,hc6,1,True,Preventive care
Côte d'Ivoire,CIV,2269.762717427056,2021,hc6_che,26.350877040511204,,hc6,1,True,Preventive care
Bangladesh,BGD,2272.915897480655,2020,hc6_che,8.103315888178098,,hc6,1,True,Preventive care
Cambodia,KHM,2322.2126473482263,2019,hc6_che,7.966251331909099,,hc6,1,True,Preventive care
Congo,COG,2355.146406337041,2020,hc6_che,31.49471095363922,,hc6,1,True,Preventive care
Sao Tome and Principe,STP,2461.703269830504,2021,hc6_che,18.118457675223624,,hc6,1,True,Preventive care
Egypt,EGY,3400.08189131473,2020,hc6_che,1.52324875948641,,hc6,1,True,Preventive care
Philippines,PHL,3547.4634662094786,2022,hc6_che,9.14897013051669,,hc6,1,True,Preventive care
Morocco,MAR,3560.8541798747706,2019,hc6_che,5.44014542233345,,hc6,1,True,Preventive care
"occupied Palestinian territory, including east Jerusalem",PSE,3602.4368222540993,2022,hc6_che,1.5315310472360943,,hc6,1,True,Preventive care
Eswatini,SWZ,3709.071678930837,2019,hc6_che,34.80926185045266,,hc6,1,True,Preventive care
Sri Lanka,LKA,3770.529300069591,2018,hc6_che,2.186049700852045,,hc6,1,True,Preventive care
Tunisia,TUN,3971.3822905537263,2019,hc6_che,0.9396572098091496,,hc6,1,True,Preventive care
Iran (Islamic Republic of),IRN,4071.951895180976,2019,hc6_che,8.334513257028378,,hc6,1,True,Preventive care
Jordan,JOR,4341.824534601933,2019,hc6_che,0.3657233501978139,,hc6,1,True,Preventive care
Cabo Verde,CPV,4421.789762267305,2019,hc6_che,8.927808647613947,,hc6,1,True,Preventive care
Indonesia,IDN,4730.745497588182,2022,hc6_che,21.57466417992052,,hc6,1,True,Preventive care
Namibia,NAM,4781.680621228851,2019,hc6_che,6.73151533130198,,hc6,1,True,Preventive care
Ukraine,UKR,4897.909985036439,2020,hc6_che,0.632696769699521,,hc6,1,True,Preventive care
Mongolia,MNG,5063.908918435843,2022,hc6_che,0.3141111242979826,,hc6,1,True,Preventive care
El Salvador,SLV,5093.531077004209,2022,hc6_che,12.977000994641534,,hc6,1,True,Preventive care
Guatemala,GTM,5322.948798519375,2022,hc6_che,6.338534981048536,,hc6,1,True,Preventive care
Iraq,IRQ,5672.231197282033,2021,hc6_che,16.646305728760975,,hc6,1,True,Preventive care
Republic of Moldova,MDA,5716.381937582577,2022,hc6_che,4.865552986629835,,hc6,1,True,Preventive care
Georgia,GEO,5795.483822922803,2019,hc6_che,2.3455393276588214,,hc6,1,True,Preventive care
Paraguay,PRY,6205.625973945806,2022,hc6_che,4.934922023637913,,hc6,1,True,Preventive care
South Africa,ZAF,6271.3749970615245,2020,hc6_che,12.386181615302558,,hc6,1,True,Preventive care
Guyana,GUY,6434.903207997396,2019,hc6_che,14.366021046316224,,hc6,1,True,Preventive care
Ecuador,ECU,6540.993812969184,2022,hc6_che,1.0551152095556433,,hc6,1,True,Preventive care
Armenia,ARM,6773.514379094577,2022,hc6_che,1.9593050448048777,,hc6,1,True,Preventive care
Lebanon,LBN,6873.4514383806745,2021,hc6_che,0.1988147343884914,,hc6,1,True,Preventive care
Thailand,THA,6951.30488158535,2018,hc6_che,7.600803618688736,,hc6,1,True,Preventive care
Suriname,SUR,7118.231230613029,2019,hc6_che,5.591526703550881,,hc6,1,True,Preventive care
North Macedonia,MKD,7370.898449430148,2022,hc6_che,2.451262845930062,,hc6,1,True,Preventive care
Bosnia and Herzegovina,BIH,7655.605109161804,2022,hc6_che,2.274430049781163,,hc6,1,True,Preventive care
Maldives,MDV,7933.701187173196,2020,hc6_che,0.3673423341866299,,hc6,1,True,Preventive care
Belarus,BLR,7944.179719965559,2022,hc6_che,2.852027238806482,,hc6,1,True,Preventive care
Botswana,BWA,8080.04371202932,2019,hc6_che,21.48917986704503,,hc6,1,True,Preventive care
Brazil,BRA,9013.485558400858,2019,hc6_che,4.344189596764982,,hc6,1,True,Preventive care
Gabon,GAB,9034.546789742915,2019,hc6_che,7.8176923586953455,,hc6,1,True,Preventive care
Serbia,SRB,9351.540257728022,2022,hc6_che,2.5317346513750603,,hc6,1,True,Preventive care
Dominican Republic,DOM,9490.46401076917,2019,hc6_che,2.943971390661635,,hc6,1,True,Preventive care
Montenegro,MNE,9695.562951277518,2021,hc6_che,3.4764526669513853,,hc6,1,True,Preventive care
Mauritius,MUS,10463.576358930426,2019,hc6_che,4.322798497362332,,hc6,1,True,Preventive care
Malaysia,MYS,10927.487333058716,2021,hc6_che,15.006099242288707,,hc6,1,True,Preventive care
Kazakhstan,KAZ,11067.088157945012,2021,hc6_che,2.630073761980713,,hc6,1,True,Preventive care
Mexico,MEX,11377.718916906342,2022,hc6_che,3.5583324178236095,,hc6,1,True,Preventive care
China,CHN,12149.46293869624,2021,hc6_che,9.177082985897933,,hc6,1,True,Preventive care
Bulgaria,BGR,13193.511591064866,2022,hc6_che,3.089749442639518,,hc6,1,True,Preventive care
Costa Rica,CRI,13625.902500911285,2022,hc6_che,2.1516808669980123,,hc6,1,True,Preventive care
Russian Federation,RUS,15134.889692821238,2019,hc6_che,3.525060812875638,,hc6,1,True,Preventive care
Chile,CHL,15377.969531367024,2022,hc6_che,2.644185863716981,,hc6,1,True,Preventive care
Romania,ROU,15694.302586357226,2022,hc6_che,2.8379101946894267,,hc6,1,True,Preventive care
Seychelles,SYC,17142.298062134178,2019,hc6_che,19.51556048347689,,hc6,1,True,Preventive care
Hungary,HUN,18302.947416550796,2022,hc6_che,2.8975301054238907,,hc6,1,True,Preventive care
Croatia,HRV,18629.322873764548,2022,hc6_che,5.28830546270079,,hc6,1,True,Preventive care
Poland,POL,18653.55185383013,2022,hc6_che,1.902543288604187,,hc6,1,True,Preventive care
Uruguay,URY,20690.22598116782,2022,hc6_che,6.171945042946649,,hc6,1,True,Preventive care
Greece,GRC,20801.701981405982,2022,hc6_che,4.506736553148313,,hc6,1,True,Preventive care
Slovakia,SVK,21245.22544637435,2022,hc6_che,2.0448251148057373,,hc6,1,True,Preventive care
Latvia,LVA,21549.97962195208,2022,hc6_che,2.8038553039559857,,hc6,1,True,Preventive care
Trinidad and Tobago,TTO,22301.01850937032,2018,hc6_che,12.022446120888931,,hc6,1,True,Preventive care
Portugal,PRT,24651.81214027138,2022,hc6_che,3.237378680728703,,hc6,1,True,Preventive care
Lithuania,LTU,25259.901220968863,2022,hc6_che,4.688125238614853,,hc6,1,True,Preventive care
Czechia,CZE,27628.957475162228,2022,hc6_che,5.205706056331298,,hc6,1,True,Preventive care
Slovenia,SVN,28504.18886589615,2022,hc6_che,4.725620419568249,,hc6,1,True,Preventive care
Estonia,EST,28608.587992967907,2022,hc6_che,5.660527639054628,,hc6,1,True,Preventive care
Spain,ESP,29890.65199381552,2022,hc6_che,3.7944964377750177,,hc6,1,True,Preventive care
Cyprus,CYP,32288.175184551517,2022,hc6_che,2.536578911910285,,hc6,1,True,Preventive care
Republic of Korea,KOR,32325.90460591352,2022,hc6_che,8.653619135846146,,hc6,1,True,Preventive care
Saudi Arabia,SAU,32921.03121334567,2021,hc6_che,13.380455457262746,,hc6,1,True,Preventive care
Japan,JPN,33546.03681525187,2021,hc6_che,3.5786120635504064,,hc6,1,True,Preventive care
Italy,ITA,34723.564532779594,2022,hc6_che,6.044309380317439,,hc6,1,True,Preventive care
Malta,MLT,35204.290343042885,2022,hc6_che,1.1812888451940493,,hc6,1,True,Preventive care
France,FRA,40946.11305212074,2022,hc6_che,4.036382105607447,,hc6,1,True,Preventive care
United Kingdom of Great Britain and Northern Ireland,GBR,45567.57685127468,2022,hc6_che,7.785453843682888,,hc6,1,True,Preventive care
United Arab Emirates,ARE,48028.56282348628,2021,hc6_che,9.990090906214398,,hc6,1,True,Preventive care
Germany,DEU,49046.24563446035,2022,hc6_che,7.848742625497005,,hc6,1,True,Preventive care
Belgium,BEL,50219.86372970345,2022,hc6_che,2.500028725663934,,hc6,1,True,Preventive care
Finland,FIN,50751.407769341466,2022,hc6_che,6.378133436397447,,hc6,1,True,Preventive care
Austria,AUT,52449.663466009086,2022,hc6_che,7.440705017267707,,hc6,1,True,Preventive care
Israel,ISR,55004.776177026775,2021,hc6_che,0.2610362146444621,,hc6,1,True,Preventive care
Canada,CAN,55677.8163457419,2022,hc6_che,7.057494696410648,,hc6,1,True,Preventive care
Sweden,SWE,56611.14594494117,2022,hc6_che,3.6059823305751713,,hc6,1,True,Preventive care
Netherlands (Kingdom of the),NLD,57382.597813904846,2022,hc6_che,5.695104317289816,,hc6,1,True,Preventive care
Australia,AUS,66440.14823883772,2021,hc6_che,6.107961931521966,,hc6,1,True,Preventive care
Denmark,DNK,68131.88868761326,2022,hc6_che,4.978332193389951,,hc6,1,True,Preventive care
Iceland,ISL,73784.99526523233,2022,hc6_che,2.918337386420244,,hc6,1,True,Preventive care
United States of America,USA,75377.84399300831,2022,hc6_che,5.100156825167329,,hc6,1,True,Preventive care
Switzerland,CHE,93652.24419522531,2022,hc6_che,4.136653506457538,,hc6,1,True,Preventive care
Ireland,IRL,105363.52802391042,2022,hc6_che,4.659736285633521,,hc6,1,True,Preventive care
Norway,NOR,109367.63479149292,2022,hc6_che,3.0683722981914423,,hc6,1,True,Preventive care
Luxembourg,LUX,126498.55305180688,2022,hc6_che,4.556021556874638,,hc6,1,True,Preventive care
Burundi,BDI,295.6786373273473,2020,hc1_che_loess,45.90657338917619,hc1_loess,hc1,0,,Curative care (loess smoothed)
Afghanistan,AFG,349.3199955888189,2022,hc1_che_loess,46.02524361924581,hc1_loess,hc1,0,,Curative care (loess smoothed)
Central African Republic,CAF,484.4513318551329,2019,hc1_che_loess,46.32415407752464,hc1_loess,hc1,0,,Curative care (loess smoothed)
Sierra Leone,SLE,488.933289989506,2021,hc1_che_loess,46.33407230362523,hc1_loess,hc1,0,,Curative care (loess smoothed)
Madagascar,MDG,494.9850875214201,2021,hc1_che_loess,46.34746527280469,hc1_loess,hc1,0,,Curative care (loess smoothed)
Mozambique,MOZ,587.4130430600209,2018,hc1_che_loess,46.552150278574004,hc1_loess,hc1,0,,Curative care (loess smoothed)
Niger,NER,608.988502891053,2022,hc1_che_loess,46.599974541259655,hc1_loess,hc1,0,,Curative care (loess smoothed)
Malawi,MWI,620.1391267509562,2019,hc1_che_loess,46.624699073962304,hc1_loess,hc1,0,,Curative care (loess smoothed)
Democratic Republic of the Congo,COD,644.0889923802301,2022,hc1_che_loess,46.67782470015476,hc1_loess,hc1,0,,Curative care (loess smoothed)
Sudan,SDN,736.3998743616515,2020,hc1_che_loess,46.88294678157097,hc1_loess,hc1,0,,Curative care (loess smoothed)
